Gene,logFC,P.Value,adj.P.Val,AveExpr_cluster,AveExpr_rest,percentExpr_cluster,percentExpr_rest
ZBED2,-0.685299109012475,2.74779666778961e-12,3.48283227642334e-08,0.177438,0.862737,0.084942,0.395062
IFITM1,0.819469709548989,1.20592457804115e-09,7.64254701333578e-06,2.3278,1.50833,0.876448,0.62963
ICOS,-0.348378908327909,8.19281074093837e-09,2.93364501773122e-05,0.048511,0.39689,0.027027,0.222222
TRBV7-2,-0.371057541730992,9.25805133800779e-09,2.93364501773122e-05,0.01005,0.381108,0.003861,0.135802
IL2RA,-0.643880853446573,1.63078958965869e-08,3.81067536759209e-05,0.283884,0.927765,0.119691,0.407407
TNF,-0.422509760799578,1.80386999649329e-08,3.81067536759209e-05,0.106119,0.528629,0.061776,0.271605
IFI44L,0.662558329841806,4.6736723602003e-08,7.87991509881474e-05,0.662558,0,0.285714,0
CCR4,-0.227848860711091,4.97351643317696e-08,7.87991509881474e-05,0.020491,0.24834,0.015444,0.160494
CLSPN,-0.2948818038136,7.52386659979398e-08,0.000105961121280432,0.053522,0.348404,0.034749,0.209877
FABP5,-0.450319996063779,1.07202742235644e-07,0.000135879475783679,0.155244,0.605564,0.07722,0.308642
SNRPA1,-0.493659005093958,2.62595301931562e-07,0.000302581404725686,0.253588,0.747247,0.131274,0.395062
MIR155HG,-0.479584292396303,3.4846944963039e-07,0.000368070856172099,0.189818,0.669402,0.084942,0.333333
TRAV27,-0.247409838501392,4.78451797101636e-07,0.000466490502174095,0.01467,0.262079,0.007722,0.123457
ZNF593,-0.312210642494245,6.26575961990375e-07,0.000567275022730571,0.09321,0.405421,0.057915,0.259259
WARS,-0.47548899294463,6.96318920292736e-07,0.000588389487647362,0.231624,0.707113,0.11583,0.37037
PYCR1,-0.255670763850866,1.03265510387548e-06,0.000770555394879214,0.054445,0.310116,0.034749,0.197531
TPM4,-0.438050775826503,1.03348652567626e-06,0.000770555394879214,0.201372,0.639423,0.104247,0.345679
NOP14,-0.406500258000928,1.2396746649663e-06,0.000872937576580434,0.180474,0.586974,0.096525,0.333333
YWHAQ,-0.702862546301767,1.45825529045704e-06,0.000907229614140582,1.013987,1.716849,0.444015,0.740741
GMPPB,-0.304659089236817,1.47359359007218e-06,0.000907229614140582,0.073248,0.377907,0.03861,0.234568
KIF2A,-0.522676381396465,1.50310231928617e-06,0.000907229614140582,0.332589,0.855265,0.162162,0.432099
RBBP8,-0.210457083361126,1.91736174001537e-06,0.00110466182066795,0.032046,0.242503,0.023166,0.160494
PSAT1,-0.310639835314867,2.03746177801704e-06,0.00112281861027678,0.09426,0.4049,0.054054,0.246914
