Gene,logFC,P.Value,adj.P.Val,AveExpr_cluster,AveExpr_rest,percentExpr_cluster,percentExpr_rest
CTD-2526A2.2,-0.00351570530394843,0.338980899973089,0.602587490095036,0,0.003516,0,0.001634
RP11-129M16.4,0.0030856286522012,0.339036117992382,0.602613296878177,0.004266,0.00118,0.001522,0.000545
ATP11C,0.014695583937503,0.339217474347642,0.60286327273931,0.067332,0.052636,0.041096,0.026688
DLAT,0.0230377531415948,0.339325232021333,0.602982403421491,0.16579,0.142752,0.101979,0.070806
BBS10,-0.00738954863419275,0.339373081346999,0.602995060893276,0.007895,0.015284,0.004566,0.007625
IL9,0.0085578612967884,0.33943623959232,0.603034912815441,0.0228,0.014242,0.010654,0.005991
CEP85L,0.018013560970642,0.339814536815995,0.603634556940326,0.096375,0.078361,0.056317,0.037037
SCYL2,0.0200822668676892,0.339872150924664,0.603664475358754,0.119165,0.099082,0.070015,0.046841
SPECC1,0.0137785575450308,0.339914992706086,0.603668151853942,0.059948,0.046169,0.03653,0.023965
EIF2AK1,0.0220223733457146,0.340013040391414,0.603769858003752,0.146076,0.124054,0.083714,0.063181
TBC1D15,0.015708214413331,0.340443394671082,0.604461554323065,0.076433,0.060725,0.045662,0.030501
RCN1,0.0214676359368689,0.340516454899827,0.604518780725041,0.148502,0.127035,0.091324,0.065904
PIGN,0.0128981807335113,0.340678477458629,0.604733909273763,0.054278,0.041379,0.031963,0.021786
PDLIM5,0.0237498991488236,0.34074278214856,0.604741097178643,0.168238,0.144489,0.091324,0.069172
IL17RB,-0.00373114595717182,0.340764215437081,0.604741097178643,0.001665,0.005396,0.001522,0.003268
UGGT1,-0.0199914365325543,0.340858259560734,0.60483549748996,0.087418,0.10741,0.054795,0.04902
TRIM41,0.0164941515075662,0.34090891800023,0.604852898731145,0.082738,0.066243,0.045662,0.03268
RWDD4,0.0303652650860198,0.341019403413446,0.604870358980989,0.292633,0.262268,0.170472,0.129085
KLHL8,0.0122786524812071,0.341027340611984,0.604870358980989,0.050452,0.038173,0.033486,0.020153
MPND,0.00513764103990135,0.341073486142274,0.604870358980989,0.011219,0.006081,0.00761,0.003268
ZNF853,0.00344386361942945,0.341109538883154,0.604870358980989,0.004772,0.001328,0.001522,0.000545
ASB1,0.0214797922692161,0.341123024280107,0.604870358980989,0.145275,0.123795,0.094368,0.063181
GTSF1,0.0116382608061266,0.341382222791541,0.605222528711115,0.044546,0.032908,0.025875,0.016885
CD1C,-0.00443409841133999,0.341427349890674,0.605222528711115,0.001637,0.006072,0.001522,0.002723
ARMCX6,0.0209558798261433,0.34144426464433,0.605222528711115,0.130698,0.109742,0.079148,0.052832
HIP1,0.00914175528746659,0.341611489181322,0.605446457842787,0.024969,0.015827,0.012177,0.006536
ZNF221,-0.00543594913625047,0.341682710534278,0.605500204927651,0.00326,0.008696,0.001522,0.004357
MORN4,-0.00185235740702137,0.341901615984032,0.605796333920374,0,0.001852,0,0.001634
ZNF136,-0.0153002131450257,0.341931646803496,0.605796333920374,0.04719,0.06249,0.025875,0.029956
ZNF148,0.0267853753127433,0.342094942345929,0.606013127108617,0.212212,0.185426,0.111111,0.08878
SYNPO2,0.00504431828932515,0.34217564490971,0.606083574414782,0.00931,0.004265,0.004566,0.001634
METTL18,0.0156358051852211,0.3422171083493,0.606084510313366,0.074806,0.05917,0.039574,0.029412
TRIT1,-0.0126087356550106,0.342272625290625,0.60611033250245,0.035172,0.04778,0.024353,0.025054
S100Z,-0.00275354515882879,0.342484885444932,0.606413682599577,0,0.002754,0,0.001634
SACM1L,-0.0183175352999093,0.342540759223236,0.606440091003137,0.075653,0.093971,0.048706,0.045752
TBC1D32,0.00856818509005097,0.342715898874816,0.606677618213837,0.023399,0.014831,0.010654,0.007081
SNX4,0.0225405709544337,0.342763878956709,0.606690016955534,0.160282,0.137741,0.100457,0.069172
RAD21-AS1,-0.00547883798820136,0.342925865847938,0.606889191821126,0.002991,0.00847,0.001522,0.003813
PYHIN1,-0.00715072342820919,0.342958386327662,0.606889191821126,0.006153,0.013304,0.003044,0.005991
IRF2BP2,0.0233268247033473,0.343172147137761,0.607112442692889,0.152726,0.129399,0.082192,0.057734
HSPA1B,-0.0141287596447848,0.343234210603995,0.607112442692889,0.043661,0.05779,0.027397,0.029412
PSMD2,0.042351343234202,0.343235145370914,0.607112442692889,0.678171,0.635819,0.360731,0.300109
FAM227B,0.00501969702067981,0.343273475740877,0.607112442692889,0.010074,0.005055,0.004566,0.002723
FANCI,0.0121500716127014,0.3432895697842,0.607112442692889,0.051709,0.039559,0.039574,0.021242
SATB1,0.0201260508019342,0.343453796773387,0.607330337397201,0.116254,0.096128,0.062405,0.043573
FCHO1,0.0144449718356342,0.343690091710913,0.607658598369983,0.060791,0.046346,0.038052,0.019063
DDX26B,0.00990300473713756,0.343721515692868,0.607658598369983,0.033128,0.023225,0.019787,0.011438
