Gene,logFC,P.Value,adj.P.Val,AveExpr_cluster,AveExpr_rest,percentExpr_cluster,percentExpr_rest
AC090498.1,0.396279278741337,9.87307323157104e-20,1.48698355940691e-15,1.835964,1.439685,0.978261,0.942184
RPS29,0.2183284853785,1.7828637672073e-14,1.34258555989546e-10,2.287743,2.069415,1,0.989293
NDUFA11,0.372292550129993,2.5052579207279e-12,1.25772298480276e-08,0.830038,0.457745,0.782609,0.45182
RPL26,0.229914371549568,1.43166891582281e-11,5.39059138530183e-08,2.125704,1.895789,0.992754,0.978587
RPS10,0.343312401257571,6.73057357911432e-11,2.02738337350082e-07,1.611999,1.268687,0.971014,0.873662
EEF1G,0.269231690346771,4.28437657775258e-10,1.07544992729219e-06,0.479317,0.210086,0.5,0.233405
COX5A,-0.235460656481972,1.84152636764749e-09,3.96217551759126e-06,1.615849,1.85131,0.934783,0.96788
PET100,0.318091210167349,6.17389698635495e-09,1.16231328139365e-05,0.83433,0.516238,0.789855,0.505353
PTPRCAP,0.241246882757765,1.93144146000612e-08,3.23215998101691e-05,0.400392,0.159145,0.427536,0.1606
NME2,0.268389073160668,3.6384917833022e-08,5.47993247483144e-05,1.50958,1.241191,0.934783,0.897216
MED6,0.203714348965638,5.16579247931307e-08,7.07290913917583e-05,0.34911,0.145396,0.413043,0.1606
RPL36A,0.232178133102567,1.487637187694e-07,0.000186710864032161,1.723729,1.491551,0.971014,0.944325
MCUR1,-0.267155689272812,2.41012362159107e-07,0.000279222091267562,0.314694,0.581849,0.369565,0.576017
ARF3,0.191354595537448,5.10124589682662e-07,0.00054878474608647,0.368776,0.177421,0.434783,0.205567
RAD21,-0.248711961835388,6.08969082273121e-07,0.000611445556541032,1.158883,1.407595,0.833333,0.929336
NDUFA13,0.236951906208708,6.77959177260804e-07,0.00063817144804531,0.534417,0.297465,0.586957,0.30621
POLR2J,0.248017687624853,1.0362135128311e-06,0.000918024218632304,0.72498,0.476962,0.73913,0.48394
PPIF,0.235591764074277,1.29584617505813e-06,0.00108426329125281,0.574284,0.338692,0.608696,0.351178
ATP5I,0.245156407937085,1.47501664714611e-06,0.00111078908370923,1.484374,1.239218,0.934783,0.884368
PFN1,-0.142143449960384,1.47505356046641e-06,0.00111078908370923,2.192019,2.334162,0.985507,0.987152
IDH2,-0.277785087460094,1.64116886648864e-06,0.00117703068086598,0.602271,0.880056,0.608696,0.723769
NME1,0.268471990482762,2.25473605783478e-06,0.00147941384150529,0.939892,0.67142,0.789855,0.603854
CALM3,-0.214884785003872,2.25924695270046e-06,0.00147941384150529,1.433413,1.648297,0.884058,0.957173
PACS1,0.169958313675199,2.35765961675131e-06,0.00147952964532881,0.261583,0.091625,0.246377,0.100642
UQCRFS1,-0.253793297931995,2.55322472239215e-06,0.00153816470175793,1.027422,1.281215,0.804348,0.877944
NDUFC2,0.158974691764867,3.50408357754254e-06,0.00196358693136001,0.294885,0.13591,0.376812,0.158458
PIM1,0.235767516858847,3.52014123542397e-06,0.00196358693136001,0.55828,0.322513,0.543478,0.336188
MRPL23,0.207849464006265,4.27081518725979e-06,0.00216622027370622,0.488296,0.280446,0.536232,0.304069
UHRF1,-0.261747446591764,4.42714340896946e-06,0.00216622027370622,1.246333,1.50808,0.818841,0.91863
SLC39A3,0.159316705543117,4.44932724062944e-06,0.00216622027370622,0.297324,0.138008,0.362319,0.158458
RPS27,0.112322560432654,4.45872309175306e-06,0.00216622027370622,2.495482,2.383159,0.992754,0.997859
KLF13,0.201993908147566,7.1193493707669e-06,0.00335076627728501,0.432975,0.230981,0.434783,0.244111
FTH1,-0.160639463704644,7.4273583891237e-06,0.00338980135450279,1.927136,2.087776,0.978261,0.985011
MMP25-AS1,0.0806796683646357,8.34684361515244e-06,0.00369740622611209,0.101081,0.020401,0.123188,0.023555
EEF1E1,0.190860373197301,8.82445999781954e-06,0.003797291200776,0.436758,0.245898,0.492754,0.271949
MRPL41,-0.212700059016546,1.04932283257433e-05,0.00431358251917772,1.231466,1.444166,0.884058,0.920771
RABGAP1L,0.167986421441653,1.05970754405136e-05,0.00431358251917772,0.292048,0.124061,0.289855,0.132762
VPS54,0.0804854495208016,1.13411539677857e-05,0.00438255151189633,0.096472,0.015987,0.101449,0.019272
RRM2,-0.316200623266845,1.15321590866791e-05,0.00438255151189633,1.294187,1.610388,0.724638,0.860814
HMGN1,-0.200476371350023,1.16394701862993e-05,0.00438255151189633,1.32295,1.523427,0.905797,0.944325
NOP58,-0.20523270102082,1.30790061615459e-05,0.00474860185019769,1.365298,1.57053,0.876812,0.946467
SRSF5,0.252708443661802,1.34436752088491e-05,0.00474860185019769,1.303202,1.050493,0.934783,0.805139
P4HB,-0.197785689846466,1.37652299121535e-05,0.00474860185019769,1.44436,1.642146,0.898551,0.952891
TNFSF13B,0.11442486792493,1.38728159756124e-05,0.00474860185019769,0.140581,0.026157,0.115942,0.021413
TTC9,0.0633625420284934,1.68858432977851e-05,0.00560554753527099,0.068096,0.004734,0.065217,0.006424
FO538757.2,0.122631499574596,1.71207215073677e-05,0.00560554753527099,0.19839,0.075758,0.26087,0.08137
IER3,-0.285601028547611,1.81814599084602e-05,0.00582619080173021,1.268699,1.5543,0.782609,0.899358
CALR,-0.182845140529723,1.87476285305164e-05,0.00588245902704392,1.79166,1.974505,0.92029,0.980728
TCP1,-0.196079043605766,1.97071575819171e-05,0.00588345447162782,1.545336,1.741415,0.869565,0.961456
YPEL3,0.0885529899935303,1.97198771741777e-05,0.00588345447162782,0.097375,0.008822,0.057971,0.010707
RBM17,-0.233279185276719,1.99227261173241e-05,0.00588345447162782,1.033312,1.266591,0.804348,0.875803
RANBP1,-0.199787331437447,2.21365650519283e-05,0.00634103447476329,1.414212,1.613999,0.884058,0.942184
CSF2,-0.291219939303547,2.23142438856951e-05,0.00634103447476329,0.228801,0.520021,0.202899,0.368308
STK17A,0.213088442963754,2.5669514215393e-05,0.00715941765922285,0.506777,0.293688,0.478261,0.316916
SDF4,-0.215829372528089,2.61500415411693e-05,0.00716083228457364,0.901972,1.117802,0.826087,0.85439
