Gene,logFC,P.Value,adj.P.Val,AveExpr_cluster,AveExpr_rest,percentExpr_cluster,percentExpr_rest
AC090498.1,0.916122734365491,7.69624673250937e-18,1.02383170282572e-13,2.252385,1.336262,0.920635,0.687943
ZFP36L2,0.690093565997703,8.80700118884642e-13,5.85797684076119e-09,1.27595,0.585856,0.722222,0.358156
BTG1,0.762289182312863,4.74789730052947e-11,2.10537592629812e-07,2.447457,1.685168,0.944444,0.77305
RPS10,0.630156708464192,1.00115168409765e-10,3.32958021338775e-07,1.490551,0.860394,0.809524,0.503546
STK17A,0.632245506589293,2.40118420781022e-10,5.66847191776279e-07,1.401179,0.768934,0.777778,0.439716
PTPRCAP,0.404487316127727,2.55662869327044e-10,5.66847191776279e-07,0.578038,0.17355,0.412698,0.113475
PSIP1,0.464613261314631,3.52935318899459e-10,6.70728363902786e-07,0.760123,0.295509,0.547619,0.198582
RPS29,0.622171816633422,1.14053656875029e-09,1.89656974676063e-06,3.52225,2.900078,0.984127,0.929078
RPL41,0.54987073767954,1.99693090773494e-09,2.95168576284421e-06,4.143097,3.593227,0.992063,0.960993
RGCC,0.307849316933557,6.31741272874786e-09,7.95534583767725e-06,0.405528,0.097679,0.293651,0.070922
CEBPB,0.208178047834317,6.74302755663979e-09,7.95534583767725e-06,0.234963,0.026785,0.18254,0.01773
C19orf43,0.515862390172517,7.17613696550605e-09,7.95534583767725e-06,1.116952,0.60109,0.698413,0.375887
NME2,0.497926990724584,7.94104539799755e-09,8.1261328407355e-06,0.98288,0.484953,0.619048,0.304965
RPL36A,0.573141967825532,7.52074242802763e-08,7.1463168942894e-05,1.964136,1.390994,0.873016,0.684397
SOCS3,0.327959145576879,1.22587946304299e-07,0.000108719163312406,0.468406,0.140447,0.301587,0.092199
LY6E,0.441751284751889,3.10274956970605e-07,0.000257974234536247,0.894497,0.452745,0.563492,0.283688
RPL26,0.51125193451434,8.02644129491241e-07,0.00062081129642962,2.837031,2.325779,0.960317,0.875887
MTRNR2L12,-0.627588281193448,8.40006264431568e-07,0.00062081129642962,4.318291,4.945879,1,0.992908
IFIT3,0.150430913844732,1.53058055381146e-06,0.00107164805828178,0.163277,0.012846,0.111111,0.010638
LAMP1,0.229122516211929,2.38460353244134e-06,0.00158611903960336,0.319265,0.090143,0.246032,0.060284
MT-ATP8,0.315485326956344,4.88358030948189e-06,0.00309363185033512,3.47002,3.154535,0.992063,0.996454
EEF1G,0.22223297016156,1.00091888629999e-05,0.00605237452020399,0.326003,0.10377,0.238095,0.074468
PNRC1,0.437482725362123,1.40913878390341e-05,0.00815033619229005,1.168408,0.730925,0.690476,0.407801
RPL17,0.438838782362017,2.18836343168156e-05,0.0113031571568098,1.569045,1.130206,0.793651,0.613475
MT-ND5,-0.285851242654191,2.27320238250387e-05,0.0113031571568098,3.137085,3.422936,0.992063,0.992908
RP11-290D2.6,-0.554189658354199,2.28571650630783e-05,0.0113031571568098,0.609108,1.163298,0.333333,0.496454
MIF,0.443075611759624,2.29410842091156e-05,0.0113031571568098,1.707401,1.264325,0.865079,0.652482
KRT10,0.276971505345303,3.16906903502124e-05,0.0150564733474598,0.516421,0.23945,0.373016,0.163121
DDT,0.299518960356027,3.31756228617325e-05,0.0152184589975734,0.604575,0.305057,0.428571,0.20922
LTB,0.453068059477518,3.70479147512566e-05,0.0161490226180588,1.664386,1.211318,0.825397,0.620567
FAM133B,0.267261307833767,3.87325964859129e-05,0.0161490226180588,0.488616,0.221355,0.357143,0.156028
CD48,0.321300551874015,3.88460289993145e-05,0.0161490226180588,0.761783,0.440483,0.539683,0.297872
MT-ND4,-0.281697854203417,4.27888617331154e-05,0.0172490978071404,3.058894,3.340592,0.992063,0.989362
DUSP2,0.121730368369256,4.48394648394423e-05,0.0174668955400802,0.152755,0.031025,0.134921,0.028369
AC006129.2,0.313039148691254,4.59551487561306e-05,0.0174668955400802,0.623531,0.310491,0.412698,0.191489
COX6A1,0.329875598834278,4.99821094459364e-05,0.0184697778322025,0.814489,0.484613,0.563492,0.312057
LINC01550,0.260056275223929,5.39477264616664e-05,0.0193963947329608,0.454048,0.193991,0.309524,0.12766
LCMT1,0.172432204741797,6.80340422507369e-05,0.0238172858963567,0.251147,0.078715,0.198413,0.060284
PPP6R2,0.181411149674113,7.97092446158128e-05,0.0271890277211322,0.265948,0.084536,0.198413,0.060284
TLE4,0.155185814263731,8.7584527774765e-05,0.0283780022361062,0.206765,0.051579,0.166667,0.035461
EIF3G,0.386234126132068,8.84961723109214e-05,0.0283780022361062,1.302324,0.91609,0.746032,0.51773
DCK,0.249603544113725,8.95945346099722e-05,0.0283780022361062,0.480576,0.230972,0.349206,0.163121
RASAL3,0.262640050932267,9.20696448353576e-05,0.0284615033275932,0.505042,0.242402,0.373016,0.159574
AP3S1,0.192113880127195,9.41371229357364e-05,0.0284615033275932,0.308484,0.11637,0.222222,0.099291
IFI44,0.138757434276985,0.000107597344690792,0.0318081661427024,0.171082,0.032325,0.126984,0.01773
FDX1,0.194130117729764,0.000120494359107452,0.0348464447653573,0.298305,0.104175,0.238095,0.06383
EGLN2,0.133814901586563,0.000125271834206211,0.0353229526521243,0.181603,0.047788,0.150794,0.039007
IFI44L,0.180389348305548,0.000127452584176649,0.0353229526521243,0.245581,0.065192,0.15873,0.039007
DNAJB2,0.10197708009667,0.000136796783035594,0.0371389307086225,0.123751,0.021774,0.111111,0.01773
RBM4,0.176728397668193,0.000145718766366941,0.038437409880509,0.267141,0.090412,0.214286,0.060284
TBCC,0.16999301615296,0.000147358333000523,0.038437409880509,0.25841,0.088417,0.198413,0.067376
NDUFB6,0.236336803534916,0.00015397064107778,0.0393898353511096,0.455859,0.219522,0.34127,0.156028
PARP12,0.121994984125777,0.000205909371567989,0.0516832522635651,0.1465,0.024505,0.103175,0.014184
CCNI,0.371412997711191,0.000211913966509715,0.0521731792015621,1.869181,1.497768,0.912698,0.748227
CITED2,0.164242992124135,0.000216948420032914,0.0521731792015621,0.245322,0.081079,0.190476,0.053191
HPCAL1,0.183781170233082,0.000219627004080845,0.0521731792015621,0.293312,0.109531,0.214286,0.08156
ARMC10,0.0920640737955652,0.000234069817842583,0.0546286102940331,0.109446,0.017382,0.095238,0.01773
C14orf169,0.10717504597604,0.000253313502417472,0.0577521450454044,0.134053,0.026878,0.111111,0.021277
TMUB1,0.195874579006737,0.0002561359511147,0.0577521450454044,0.338434,0.14256,0.253968,0.106383
MT-ATP6,-0.175306795256161,0.000263596298183212,0.0584436925788546,4.270455,4.445762,1,1
RP11-355B11.2,0.0675017360656981,0.000284016837132595,0.0619389505635232,0.067502,0,0.047619,0
LPAR2,0.17245440565022,0.00030031356191632,0.0640190914190283,0.270425,0.097971,0.198413,0.067376
GOLPH3,0.191576269753114,0.000307465124466808,0.0640190914190283,0.329655,0.138079,0.269841,0.095745
SEC61B,0.287914525059501,0.000311813810013531,0.0640190914190283,0.67829,0.390375,0.47619,0.244681
ARRDC2,0.156778358921977,0.000312804701363365,0.0640190914190283,0.220841,0.064063,0.166667,0.035461
ITPRIP,0.102394679236034,0.000376766504696682,0.0759412850299993,0.129426,0.027032,0.103175,0.024823
TNFSF13B,0.294539045397795,0.00038896326373429,0.0772295268277203,0.653685,0.359146,0.404762,0.205674
TMSB10,0.341206849567473,0.000400123336662148,0.0776603064187374,2.974071,2.632864,0.97619,0.91844
LINC00649,0.20195546732163,0.000405923232538521,0.0776603064187374,0.374038,0.172083,0.293651,0.117021
MT-CO1,-0.164418301039642,0.000413518515014896,0.0776603064187374,4.95434,5.118759,1,1
CCDC43,0.0928673023047861,0.00041448408296853,0.0776603064187374,0.118719,0.025851,0.119048,0.028369
XAF1,0.168341345186775,0.000426150350046014,0.0787371959258628,0.244121,0.07578,0.150794,0.053191
MZT2A,0.223839448930363,0.000457060286559197,0.0832914108506438,0.472754,0.248914,0.357143,0.187943
WHAMM,0.168517679076708,0.000483117939474848,0.0868502425518094,0.272305,0.103787,0.206349,0.070922
IL2RG,0.328133325788548,0.000506910964771507,0.0899124875247382,1.06738,0.739247,0.666667,0.446809
ATP5H,0.282371204282254,0.000538384594151047,0.0942385559998866,0.780308,0.497937,0.555556,0.329787
GPSM3,0.323343452711597,0.000571413860914546,0.0987210206720286,1.139103,0.81576,0.706349,0.492908
NFKBIZ,0.240096828938335,0.000585292485135981,0.0995936265110721,0.470807,0.230711,0.333333,0.141844
MAN1B1-AS1,0.0733495589467731,0.000595733213481945,0.0995936265110721,0.08338,0.010031,0.063492,0.014184
PLEKHJ1,0.188123293852572,0.00059892431187595,0.0995936265110721,0.367563,0.179439,0.293651,0.138298
FAM110A,0.143998262448232,0.00066726997997176,0.109588796834128,0.220877,0.076879,0.174603,0.053191
CHCHD10,0.179300884818434,0.000699314082200354,0.112923243124836,0.32495,0.145649,0.261905,0.106383
NAE1,0.206820471590333,0.000717769442770506,0.112923243124836,0.413686,0.206866,0.301587,0.148936
BLOC1S4,0.127065341724652,0.000720329241814858,0.112923243124836,0.182373,0.055307,0.142857,0.035461
L3MBTL3,0.134041012702299,0.000721527149185223,0.112923243124836,0.193825,0.059784,0.150794,0.039007
TRA2B,0.254502051225267,0.000736933230249152,0.113993287930285,0.630259,0.375757,0.436508,0.262411
NDUFAF5,0.0828027792352955,0.000755404116325077,0.115507367350259,0.096588,0.013785,0.079365,0.014184
SDF4,0.186953604523292,0.000799300914588009,0.120830682576867,0.352591,0.165637,0.285714,0.120567
IL6ST,0.210118206066282,0.000808817789438913,0.120895539920291,0.431437,0.221319,0.333333,0.152482
SRSF5,0.349528983622858,0.00082479831102224,0.121099416450397,1.695981,1.346452,0.873016,0.677305
ATP5E,0.317177093318893,0.000839902189900035,0.121099416450397,2.173155,1.855978,0.936508,0.829787
BCKDHA,0.111140577515731,0.000841394349854728,0.121099416450397,0.144788,0.033648,0.111111,0.021277
