Gene,logFC,P.Value,adj.P.Val,AveExpr_cluster,AveExpr_rest,percentExpr_cluster,percentExpr_rest
SRD5A3,-0.000802421033626695,0.92134833881898,0.97123776319288,0.0151,0.015903,0.0175,0.015369
IL23A,0.000656725153571269,0.921377813010356,0.97123776319288,0.008627,0.00797,0.01,0.005123
DNAJC25-GNG10,-0.00202784882095017,0.921452003737119,0.97123776319288,0.086513,0.088541,0.1,0.068648
ZFP69B,0.000718516395961651,0.921513969295951,0.97123776319288,0.00953,0.008811,0.0175,0.005123
RUFY3,-0.00151752798100475,0.921579248226292,0.97123776319288,0.044188,0.045706,0.04,0.036885
CTB-119C2.1,0.00038405926745446,0.921633921048804,0.97123776319288,0.003311,0.002927,0.005,0.002049
DGKE,-0.00158519182109929,0.921717672584326,0.97125401896117,0.055347,0.056933,0.0625,0.048156
FLJ21408,0.00049867040554031,0.921802831976209,0.971271755729139,0.005572,0.005073,0.0075,0.003074
R3HDM1,0.0029404560818535,0.921945071127744,0.971310724245724,0.198962,0.196022,0.2025,0.145492
KRBOX4,0.00152302848694266,0.921976475712104,0.971310724245724,0.044685,0.043162,0.04,0.032787
ZNF518A,0.00188669380472331,0.922173665895129,0.971446469593839,0.070742,0.068855,0.07,0.05123
ERICH6-AS1,0.000892793621684686,0.922332960270782,0.971486815380589,0.013617,0.012724,0.0125,0.007172
CTB-41I6.1,0.00115359209844323,0.922382852599015,0.971486815380589,0.022615,0.021461,0.0175,0.012295
RP11-850A17.1,-0.000406312024007078,0.922416992415886,0.971486815380589,0.002884,0.00329,0.0025,0.002049
ZNF260,0.00156020863134353,0.922524714919086,0.971528287344407,0.0499,0.048339,0.0425,0.03791
RRP12,-0.00280962684115421,0.922696443312493,0.971592705146649,0.19449,0.1973,0.2075,0.152664
SBF2,0.00050022401343115,0.92272370288397,0.971592705146649,0.00631,0.00581,0.0075,0.005123
BASP1,-0.00398496163184492,0.922828089905913,0.971592705146649,0.380727,0.384711,0.32,0.257172
SLC25A12,-0.00158974870367619,0.922859282792125,0.971592705146649,0.060254,0.061843,0.0725,0.050205
CNKSR2,0.00162726941716963,0.923060086729324,0.971730799865049,0.047772,0.046144,0.04,0.029713
PIK3R4,-0.00219414393066382,0.923127169987873,0.971730799865049,0.107626,0.10982,0.1025,0.088115
ZNF319,0.000330383132715694,0.923263098517788,0.971789405085875,0.002916,0.002586,0.0025,0.002049
IGKV3-20,-0.0075826945180284,0.923319571233895,0.971789405085875,0.437685,0.445268,0.105,0.108607
MED15,-0.00280931948271929,0.923613864117444,0.97200426531844,0.176114,0.178923,0.17,0.130123
MRM1,0.00152774331327835,0.923660472453147,0.97200426531844,0.066266,0.064738,0.0875,0.0625
RND1,-0.000443568715795141,0.923745705857698,0.972022000797037,0.004285,0.004729,0.0025,0.005123
SP140L,0.0031093891221477,0.924161262140423,0.972346486423149,0.210572,0.207462,0.1825,0.142418
ZFP36L2,0.00142082600808534,0.924190881326991,0.972346486423149,0.040242,0.038821,0.0375,0.027664
C9orf147,0.000356782252182726,0.924418211026072,0.972513681892808,0.003835,0.003479,0.005,0.003074
RCCD1,0.00122580263641526,0.924708082203182,0.972596503832,0.032722,0.031496,0.035,0.025615
MAN1A2,0.00308965065257,0.924787562026262,0.972596503832,0.229003,0.225913,0.205,0.168033
KAT6B,0.00284017334218875,0.924873526477312,0.972596503832,0.139817,0.136977,0.0925,0.076844
GBP6,-0.000819595778574708,0.924875962709882,0.972596503832,0.009714,0.010534,0.005,0.006148
LONRF3,0.000279838049509486,0.924932825956276,0.972596503832,0.002412,0.002132,0.0025,0.002049
CHMP4B,0.0018480762283577,0.92496857026116,0.972596503832,0.08496,0.083112,0.095,0.067623
RP11-166B2.8,-0.000834621480498158,0.924975880077721,0.972596503832,0.015274,0.016109,0.015,0.01332
AC093627.9,0.000362498520827684,0.925394141826361,0.972909344352281,0.002598,0.002235,0.0025,0.001025
RP11-544A12.4,0.000329427484606133,0.925410288075075,0.972909344352281,0.003792,0.003462,0.0075,0.003074
SPTBN2,-0.000320780903833811,0.925629882773645,0.973068243131738,0.003548,0.003869,0.0075,0.004098
CDK11B,-0.00240248219216938,0.925769476821733,0.973082002247981,0.142875,0.145277,0.1525,0.11373
RP4-612B15.3,0.000204252656854567,0.925779880295582,0.973082002247981,0.001468,0.001263,0.0025,0.001025
NKG7,0.00127181783318519,0.925986980320758,0.973208955394237,0.033892,0.032621,0.025,0.021516
GABBR1,0.000762086996167409,0.926103678179329,0.973208955394237,0.011297,0.010535,0.0125,0.007172
PLEKHG1,-0.00252257902297333,0.926153624557586,0.973208955394237,0.120388,0.122911,0.095,0.07582
CCDC102A,-0.000509574765064678,0.926174516255592,0.973208955394237,0.004996,0.005505,0.0075,0.003074
CCNG1,-0.00271345848614563,0.926392462843687,0.973328548805686,0.178046,0.18076,0.1775,0.133197
ZNF69,-0.000217267037903676,0.926425273678574,0.973328548805686,0.001202,0.001419,0.0025,0.001025
SDR39U1,-0.00270023166278333,0.92664584933688,0.973431196515786,0.178094,0.180795,0.1825,0.130123
AD000671.6,0.000445955966095457,0.926659933257237,0.973431196515786,0.006912,0.006466,0.0125,0.007172
ARHGEF10,0.000541731275495935,0.926737600041321,0.973440847157865,0.006403,0.005861,0.015,0.004098
NAPRT,0.000945087297529467,0.926967309601837,0.973610189595841,0.020706,0.019761,0.02,0.014344
NMD3,-0.00227630393487996,0.927410406073338,0.973878544213983,0.137341,0.139618,0.145,0.108607
PDCL,-0.00181807405147397,0.927462231852225,0.973878544213983,0.076144,0.077962,0.0725,0.056352
GPD2,-0.000936647999237792,0.927464861783313,0.973878544213983,0.017661,0.018598,0.015,0.01332
TXNDC5,-0.000390549609895612,0.927529901796485,0.973878544213983,0.002806,0.003196,0.0025,0.002049
NSMAF,-0.00114105722332587,0.927575980187956,0.973878544213983,0.027865,0.029006,0.0225,0.020492
ZNF136,0.00151999717975249,0.927650746852997,0.973878544213983,0.057861,0.056341,0.06,0.045082
NCSTN,0.00236588208096442,0.92770238249747,0.973878544213983,0.14736,0.144994,0.145,0.106557
CCDC122,-0.00127999419804478,0.92796042252908,0.974077492707936,0.034419,0.035699,0.03,0.02459
ITPKB,0.00108580190993723,0.928291582298042,0.974283909619983,0.026,0.024914,0.025,0.017418
PHF21A,0.00163675316655243,0.928294145050514,0.974283909619983,0.059381,0.057744,0.0575,0.040984
