Gene,logFC,P.Value,adj.P.Val,AveExpr_cluster,AveExpr_rest,percentExpr_cluster,percentExpr_rest
AC090498.1,0.844557391341638,7.17943252497473e-107,1.14684255153946e-102,1.712855,0.868298,0.872685,0.525132
NME2,0.624552754389624,1.89001213637042e-79,1.50955269331905e-75,1.281927,0.657374,0.818287,0.453042
PTPRCAP,0.287611817571498,3.85882626232178e-58,2.05469635714427e-54,0.396336,0.108724,0.465278,0.134921
RPL26,0.639537417088393,3.53945449602197e-56,1.41348115298637e-52,2.25526,1.615723,0.949074,0.740079
ARPC1B,0.491473136499287,8.88666539294613e-56,2.83911185973843e-52,1.012901,0.521428,0.773148,0.372354
RPS10,0.481839586689912,3.86864539640575e-54,1.02996235936976e-50,1.018735,0.536895,0.755787,0.394841
RPS29,0.613996065640575,4.15759421347698e-51,9.48762999515448e-48,2.559689,1.945693,0.951389,0.815476
IFITM2,0.500719156665677,4.86667056219814e-50,9.71752444506914e-47,1.083199,0.58248,0.741898,0.406085
HMGB1,0.668462903490145,1.69151068076521e-47,3.00224351272705e-44,2.252754,1.584291,0.909722,0.723545
MIF,0.640255387921734,1.53539252883475e-46,2.45263602556062e-43,2.558119,1.917863,0.930556,0.781085
CARHSP1,0.315898027349874,2.08988574387187e-46,2.78253471019406e-43,0.489698,0.173799,0.445602,0.161376
ATP5I,0.436919644228602,2.09029776651614e-46,2.78253471019406e-43,0.98164,0.544721,0.746528,0.396825
CORO1A,0.623581239904361,1.38051654722238e-45,1.69633625579464e-42,2.169812,1.54623,0.922454,0.708333
TK1,0.242938580252625,4.51074245405289e-45,5.14675714007435e-42,0.334226,0.091287,0.344907,0.105159
IGHM,0.586676780149223,3.33219446901562e-44,3.5485649632037e-41,1.546727,0.96005,0.854167,0.521164
DUT,0.539419990234945,7.7797711980955e-42,7.76712906989859e-39,1.219598,0.680178,0.696759,0.414683
ARHGDIB,0.549283915958194,8.68807945507472e-42,8.1637283067861e-39,1.405085,0.855801,0.784722,0.482143
CTSH,0.483745075422263,1.75458589458181e-41,1.55709750444721e-38,1.239085,0.75534,0.793981,0.472884
CENPM,0.238218824497409,1.11726881531747e-40,9.39329055572698e-38,0.361664,0.123445,0.385417,0.138228
NAA38,0.41522364026655,1.32163244265861e-40,1.05558783195143e-37,0.928342,0.513118,0.666667,0.372354
POU2F2,0.450942740583467,2.94875162672842e-39,2.24301707073142e-36,1.039882,0.588939,0.724537,0.38955
TMEM256,0.358278439715308,3.45889256953849e-39,2.51147045026399e-36,0.719594,0.361316,0.62037,0.290344
COPE,0.368679298947827,1.00187599348595e-38,6.81932962628174e-36,0.836033,0.467354,0.725694,0.371032
STMN1,0.454324138247305,1.02456436102893e-38,6.81932962628174e-36,0.808136,0.353812,0.496528,0.233466
UQCRB,0.448341246103012,1.17598154693914e-38,7.51405169232232e-36,1.20547,0.757129,0.792824,0.48545
TMA7,0.513903762021706,2.90691073192754e-38,1.78596123199271e-35,1.774942,1.261038,0.888889,0.656085
C11orf31,0.509985207506118,2.10600006548868e-37,1.24597203874504e-34,1.59665,1.086665,0.835648,0.593254
RPS4Y1,0.526517424762013,1.65344224784821e-36,9.43288802397404e-34,1.897263,1.370745,0.909722,0.662698
CD19,0.447435924704507,2.04731485794919e-36,1.12771750140967e-33,1.270076,0.82264,0.829861,0.525132
GINS2,0.267159662034521,1.95310526177008e-35,1.03996344838384e-32,0.456871,0.189711,0.434028,0.173942
SH3BGRL3,0.520507280818293,1.84147189299609e-34,9.48892645765145e-32,1.808917,1.288409,0.881944,0.650132
MIR155HG,-0.682012232528044,3.03639434385059e-34,1.51573010152092e-31,1.953315,2.635328,0.864583,0.873677
UQCRHL,0.219517303305486,3.5201930621377e-34,1.66689031276289e-31,0.393164,0.173647,0.506944,0.195767
RPS28,0.353588308626533,3.54790726392503e-34,1.66689031276289e-31,3.765315,3.411727,0.990741,0.974868
ATP5J2,0.439027715208273,4.76999984926707e-34,2.17702793120549e-31,1.46425,1.025222,0.856481,0.601852
CXCL9,-0.7393349951143,6.93895241779697e-34,3.07896738671913e-31,0.643349,1.382684,0.273148,0.490741
CBX3,0.355164799149389,1.49702376347068e-33,6.46309664802178e-31,0.84232,0.487156,0.677083,0.367725
MEF2C,0.435624616255085,1.66612563693276e-33,6.96636610339304e-31,1.167639,0.732015,0.789352,0.467593
SIVA1,0.378103240383247,1.72885804058516e-33,6.96636610339304e-31,0.875434,0.497331,0.659722,0.358466
RPS21,0.386434726968956,1.75960079871999e-33,6.96636610339304e-31,3.32818,2.941746,0.987269,0.944444
CENPW,0.183086879731269,1.78803687391458e-33,6.96636610339304e-31,0.295354,0.112267,0.388889,0.141534
TSPO,0.26089104056043,2.8437668499328e-33,1.08157932525777e-30,0.454704,0.193813,0.530093,0.191799
